2.697795918367347099e+02 2.528872553102873155e+02 2.362629227220889732e+02 2.295837624943941364e+02 2.368495200011760176e+02 2.560899345460302925e+02 2.861305539346953424e+02 3.270421228772740392e+02 3.768005020050243843e+02 4.292313376622097962e+02 4.797806698985058915e+02 5.213071850273164500e+02 5.541597864279655141e+02 5.810834462996886032e+02 6.494674687064847376e+02 7.712000905131545778e+02 9.468832792082886272e+02 1.172929742821585478e+03 1.450333754703498698e+03 1.750282146262702327e+03 2.025299414883462077e+03 2.250976258804951613e+03 2.405064007421822225e+03 2.489849040870202771e+03 2.505830098440710117e+03 2.496021944697409253e+03 2.476262413742570516e+03 2.507106535225192147e+03 2.592289802006666832e+03 2.733604928010592175e+03 2.929033870617475259e+03 3.174454143949435093e+03 3.429466076882469224e+03 3.668050046439735524e+03 3.890524095182415294e+03 4.091353104103265196e+03 4.248744424655263174e+03 4.365531826918156185e+03 4.460625954777722654e+03 4.536571176711561748e+03 4.592509432129759261e+03 4.630485526520727944e+03 4.652223793460121669e+03 4.673839937306260254e+03 4.702100477270261763e+03 4.736962173718377926e+03 4.779142859583370409e+03 4.829846771207009624e+03 4.886629237817569447e+03 4.943575510204082093e+03
2.688163265306122298e+02 2.560723865056215800e+02 2.435038564528809104e+02 2.309617489476177923e+02 2.179068715455618985e+02 2.089811991040476471e+02 2.470889673900432228e+02 3.280425412481409921e+02 4.109585341711369324e+02 4.933055996700843480e+02 5.757122448979591809e+02 6.293096996899707847e+02 6.190664306538939172e+02 5.923654769907599302e+02 5.655168878842004005e+02 5.379252048876999197e+02 5.456377560973762684e+02 8.137104358234377059e+02 1.275918451180896227e+03 1.740406788072169775e+03 2.204460450739958105e+03 2.668773760932943333e+03 2.920990005355825815e+03 2.813409474747167678e+03 2.636227632309286491e+03 2.459195312886422926e+03 2.281941874942519917e+03 2.163571698862564972e+03 2.349204664723032693e+03 2.714020239177996700e+03 3.078499171012983879e+03 3.443560707486878528e+03 3.807565793124224911e+03 4.078173964912960400e+03 4.223704907808551980e+03 4.351636468272206912e+03 4.480733743795830378e+03 4.610372136609745212e+03 4.716331873828873540e+03 4.735315493544356286e+03 4.714432512643379596e+03 4.693735109713866223e+03 4.673639853575240522e+03 4.654768575170230179e+03 4.673457361365086399e+03 4.733496157078754550e+03 4.796609090289915002e+03 4.860202005915205518e+03 4.924078508954602512e+03 4.987589795918367599e+03
2.689632653061224801e+02 2.884810079133721956e+02 3.093077569167056708e+02 3.362437309609851468e+02 3.693811306427241448e+02 4.079195956939815915e+02 4.513958060025257737e+02 4.995361699660266481e+02 5.449110338064502912e+02 5.850381465475885534e+02 6.200750268552482112e+02 6.465500389960454868e+02 6.639525436085023102e+02 6.912216693714337907e+02 7.669575795544549237e+02 8.886554988877015830e+02 1.058196400201918095e+03 1.275564053476532081e+03 1.537115200864562667e+03 1.791109065947367981e+03 2.027589837583623648e+03 2.243787380557114375e+03 2.402221203662080370e+03 2.498891263650622022e+03 2.555402039228391914e+03 2.604252264791852667e+03 2.639166728412125849e+03 2.699723274883605427e+03 2.813257040547187898e+03 2.978484222737834898e+03 3.178341632346625829e+03 3.412029019738976331e+03 3.670457997772450653e+03 3.906939801728924976e+03 4.117956547911910093e+03 4.291224506764900070e+03 4.417397529416900397e+03 4.496066584463195795e+03 4.549709247193069132e+03 4.590132847189578570e+03 4.618111444476428915e+03 4.638837433593101196e+03 4.652086111949454789e+03 4.661468398841470844e+03 4.677788852900778693e+03 4.701444762775053277e+03 4.733124431330171319e+03 4.774016864291524143e+03 4.823985089546023119e+03 4.875897959183673265e+03
2.691102040816326735e+02 3.208769695749015227e+02 3.725863544181306679e+02 4.242293432228809706e+02 4.758128052298369539e+02 5.273436789626475729e+02 5.781471043825024481e+02 6.232870718886260875e+02 6.622482545967985743e+02 6.953339320071476095e+02 7.224604636821866279e+02 7.431535310292074428e+02 7.793307750877171429e+02 8.506708441798331251e+02 9.546694838405296650e+02 1.090697140295595545e+03 1.260444986531931363e+03 1.459194626186814048e+03 1.650176198396582549e+03 1.829309835293124934e+03 1.997648318085899518e+03 2.155563173587141137e+03 2.300322261988844730e+03 2.430096963300396055e+03 2.553991181182801938e+03 2.672052042365354737e+03 2.783464481707309915e+03 2.887444658286632148e+03 2.999137158524071765e+03 3.133501418337858013e+03 3.287975385850363182e+03 3.462478770853999777e+03 3.658249074009711421e+03 3.872166538958462297e+03 4.061067429765921133e+03 4.216245652072797384e+03 4.339534782668267326e+03 4.430579733525987649e+03 4.486980411015944810e+03 4.521590379350505827e+03 4.551331800732119518e+03 4.576677965646667872e+03 4.597606669099749524e+03 4.613821796222344346e+03 4.626480239601323774e+03 4.642882867688721490e+03 4.664344735144347396e+03 4.691533360585347509e+03 4.725109597279682021e+03 4.764206122448979841e+03
2.692571428571428669e+02 3.520306133141344276e+02 4.299734236544803139e+02 5.025325826606189707e+02 5.702862816690712862e+02 6.337912930607906219e+02 6.924767815982987713e+02 7.426318343530786024e+02 7.844888724501862498e+02 8.183894591319148049e+02 8.441592287017741683e+02 8.614048899615388564e+02 8.963159668397225914e+02 9.643686302580908887e+02 1.063378499614865177e+03 1.192876668727451715e+03 1.354504093737464018e+03 1.541309056857920723e+03 1.720298791333148074e+03 1.889243879758570756e+03 2.048878361496531397e+03 2.199375723627853858e+03 2.339670786709303684e+03 2.472237719899055264e+03 2.600082439347614127e+03 2.723376791286176285e+03 2.841577553919385082e+03 2.954241106001218668e+03 3.069276671662031731e+03 3.201693378703941562e+03 3.350363321204022668e+03 3.515169823086727774e+03 3.697008718873430098e+03 3.893990963106986328e+03 4.068171503709540502e+03 4.210650029530419488e+03 4.323100155634815565e+03 4.405205429665135853e+03 4.454827397797940648e+03 4.481636577792291064e+03 4.504274416037857918e+03 4.523267184999439451e+03 4.538626348670373773e+03 4.550146498721365788e+03 4.558314828516939087e+03 4.568815273790248284e+03 4.583084319903395226e+03 4.601615825913954723e+03 4.624922649568385168e+03 4.652514285714285506e+03
2.694040816326530603e+02 3.856955078918268782e+02 4.963125156261145321e+02 5.947203217905607744e+02 6.816250729602453475e+02 7.584462787373349784e+02 8.259791746473621288e+02 8.833327567101799787e+02 9.273979412077619600e+02 9.583465566116448144e+02 9.755039127789747226e+02 9.848510370818661386e+02 9.927138910120229411e+02 1.028240835428152423e+03 1.103642096193913403e+03 1.217053767319002418e+03 1.369152062024376846e+03 1.556956193133734587e+03 1.766805676282161357e+03 1.964548745984485549e+03 2.151682249768045949e+03 2.330255719085847431e+03 2.477207354629727888e+03 2.581597920312430688e+03 2.673686796652949852e+03 2.762800636985058645e+03 2.845649773640579042e+03 2.932466084700383362e+03 3.057652975125016383e+03 3.214415577971894436e+03 3.386314138109722990e+03 3.574805124312285898e+03 3.781340124948048015e+03 3.974174039428507513e+03 4.139768679038093978e+03 4.268642674781676760e+03 4.360273245835802300e+03 4.413483191273127886e+03 4.437428143674287639e+03 4.454753240954843932e+03 4.467005720938834202e+03 4.475594968145428538e+03 4.480304777007998382e+03 4.481156729157982227e+03 4.483412897754943515e+03 4.488499454752656675e+03 4.496658728996691934e+03 4.508323281800161567e+03 4.523708294299776753e+03 4.540822448979591172e+03
2.695510204081632537e+02 4.181154935443570366e+02 5.666799666805495690e+02 7.152444398167434656e+02 8.587944455992426356e+02 9.666300766869770769e+02 1.041185655929533368e+03 1.081850911706977058e+03 1.088822448979591172e+03 1.092899994894356269e+03 1.096855981283884148e+03 1.100619920669084195e+03 1.104214542320042710e+03 1.107610120783006323e+03 1.110929737609328868e+03 1.132235174757058303e+03 1.240494390643091720e+03 1.425715820618947873e+03 1.692204242762688182e+03 2.031322240733026092e+03 2.372527605407603915e+03 2.633959430682058155e+03 2.792167084155907105e+03 2.856074000352514304e+03 2.810222490628905234e+03 2.732924448146606665e+03 2.685063266158344049e+03 2.739946113111253453e+03 2.883103164060399649e+03 3.122887578293885781e+03 3.437347396917951755e+03 3.750168701300896828e+03 4.002334733654747197e+03 4.186632112490676263e+03 4.306655895089112164e+03 4.354061807580175810e+03 4.386447188671386357e+03 4.414560873512551552e+03 4.431481381411356779e+03 4.438880320760565155e+03 4.435479512967912342e+03 4.425242815493543276e+03 4.415321417822567128e+03 4.409074293585683336e+03 4.406522882398782713e+03 4.407600634622929647e+03 4.412573011245314774e+03 4.418092211578508795e+03 4.423611411911703726e+03 4.429130612244897748e+03
2.785632653061225028e+02 4.370472303206976221e+02 5.955311953352770615e+02 7.474473941309406655e+02 8.694770665550313424e+02 9.646125508172523269e+02 1.036166178410789598e+03 1.083940480111290753e+03 1.104414398869283332e+03 1.103307047918721310e+03 1.107183303586218017e+03 1.118964413938581174e+03 1.138207348806662822e+03 1.165606513625551088e+03 1.216771074834371348e+03 1.319673523660234650e+03 1.462908310070793505e+03 1.641985035137320438e+03 1.857809836985836000e+03 2.113570076575154872e+03 2.357225586566405127e+03 2.543295319128987558e+03 2.677076639142127078e+03 2.760692430238350425e+03 2.788653134612044141e+03 2.775826780379203228e+03 2.802272125686370146e+03 2.883458399238987568e+03 3.013986211553878093e+03 3.195943576996707634e+03 3.434241314505048194e+03 3.681451307588320560e+03 3.886271229491065696e+03 4.052284364420739166e+03 4.180447614406049979e+03 4.266019018236781449e+03 4.299032214907541857e+03 4.311079172737210683e+03 4.317944210921703416e+03 4.320068507945138663e+03 4.317170592251313792e+03 4.308803134156327360e+03 4.299225112378917402e+03 4.292708765176822453e+03 4.288933566538216837e+03 4.287876753308114530e+03 4.289920152656685786e+03 4.295408704706372191e+03 4.301654352353186368e+03 4.307899999999999636e+03
2.920081632653061092e+02 4.477386760369253125e+02 5.874553684518045884e+02 7.048993234013440770e+02 8.019940499528075861e+02 8.811656924896493592e+02 9.437403124234584766e+02 9.958161793042792169e+02 1.042384072692424525e+03 1.083239617835054787e+03 1.117675999013585852e+03 1.148306832276568457e+03 1.192686617850075891e+03 1.266385736067737525e+03 1.368617290476440530e+03 1.499073191666235516e+03 1.659409594554305158e+03 1.839688263967274452e+03 2.013203440250047379e+03 2.170474255230318704e+03 2.312945134955333742e+03 2.440918685428466233e+03 2.550410452010805784e+03 2.641029640801222286e+03 2.733804045405487159e+03 2.828905433592103236e+03 2.925168496898323610e+03 3.022938543013689014e+03 3.141331613272893264e+03 3.271743198481991385e+03 3.408156606026254849e+03 3.551359726694098754e+03 3.702643606450355037e+03 3.851929301956807194e+03 3.975443553276309558e+03 4.068657922485415384e+03 4.133107457978105231e+03 4.168128932353115488e+03 4.173344724913318714e+03 4.170016443357066237e+03 4.166136728949993085e+03 4.162204933098459151e+03 4.158107759633247042e+03 4.153729894550146128e+03 4.150431929096059321e+03 4.150013283839224641e+03 4.152706506538824215e+03 4.158932832790165776e+03 4.169026228903143419e+03 4.181899999999999636e+03
3.054530612244897725e+02 4.554650361753439256e+02 5.849658312863402898e+02 6.921043133043648368e+02 7.793352608101127998e+02 8.489562460711331369e+02 9.051790931096331860e+02 9.598346247231597772e+02 1.014326707434637683e+03 1.068564760846394620e+03 1.122385397916065813e+03 1.176105600084908474e+03 1.245129412713716647e+03 1.338000392733746367e+03 1.453175201463945996e+03 1.590557771322264443e+03 1.751395152603675115e+03 1.927362232732199800e+03 2.087234915375579931e+03 2.229762350075935501e+03 2.355628370711256139e+03 2.464479243676154510e+03 2.555721469772890487e+03 2.644759131509989402e+03 2.737683102541334392e+03 2.834265126109935863e+03 2.934261900641430657e+03 3.037884540738787564e+03 3.144335286367996105e+03 3.255250966320259977e+03 3.370580330085245350e+03 3.490392917060960372e+03 3.615015809064013865e+03 3.742928762077314332e+03 3.851373714073170504e+03 3.934743742516574912e+03 3.994338457566652323e+03 4.029898821448494346e+03 4.039800995454202621e+03 4.032193685409124100e+03 4.025278947883864930e+03 4.019437088252565445e+03 4.014615877757637008e+03 4.010838500855099028e+03 4.008423901415408636e+03 4.009216988403979940e+03 4.013931405857281334e+03 4.023078769870930955e+03 4.037205702743084657e+03 4.055900000000000546e+03
3.188979591836734926e+02 4.710691843980413864e+02 6.034679606820362778e+02 7.101610166307897316e+02 7.935188831882642262e+02 8.563033797926302668e+02 9.003840367187107177e+02 9.423908213634065305e+02 9.903818395725764958e+02 1.043487380497381764e+03 1.101142316088512189e+03 1.165705916996139422e+03 1.251714086191966317e+03 1.361292439902254500e+03 1.492989678242503942e+03 1.647069501609167219e+03 1.825312130306383779e+03 2.012556748826117882e+03 2.179493304913712564e+03 2.322352142369239573e+03 2.442308751396374646e+03 2.538826944049704252e+03 2.611419845917585462e+03 2.674760388201096248e+03 2.745279697692176342e+03 2.822361747525896590e+03 2.905317752719693544e+03 2.994338173737563920e+03 3.098980551235199528e+03 3.210247396957824549e+03 3.324439140427053644e+03 3.442129302241575260e+03 3.564127266611439609e+03 3.684614889429864888e+03 3.782279359592273522e+03 3.853433010277999983e+03 3.899511206964000849e+03 3.920013789491491480e+03 3.913693880173591879e+03 3.898247178014632937e+03 3.884986919741155816e+03 3.874325581641387998e+03 3.866075577537974823e+03 3.860244787138014090e+03 3.857822247626518219e+03 3.860415908808066433e+03 3.868451061510144427e+03 3.882658184846681706e+03 3.903664265259881631e+03 3.929899999999999636e+03
3.323428571428571558e+02 4.858204081632655402e+02 6.392979591836733562e+02 7.750451973328455324e+02 8.716786884653940888e+02 9.350737195918915177e+02 9.688261513243171521e+02 9.727200271103814657e+02 9.497776472431080492e+02 9.394326679275742435e+02 9.678909076028016898e+02 1.041419231696014776e+03 1.157810382383876231e+03 1.320506734271861433e+03 1.524819902374869571e+03 1.750273534590148529e+03 1.958639967671899740e+03 2.149770943658118995e+03 2.323287763828808238e+03 2.471867306465017009e+03 2.574472869114746118e+03 2.648460819946560150e+03 2.702977947621744534e+03 2.738714260210123939e+03 2.754330635825273021e+03 2.772477707070595898e+03 2.812423903528168012e+03 2.884828348809242016e+03 2.987127281551483975e+03 3.120419026694263266e+03 3.279999322064270473e+03 3.441632272289317370e+03 3.578509960059558125e+03 3.687322040329216179e+03 3.768671914688964080e+03 3.819361369069012198e+03 3.830171890087442534e+03 3.815313954088163428e+03 3.796225060777401723e+03 3.773238511931679113e+03 3.746153594454017366e+03 3.718438961482148443e+03 3.697724978235276467e+03 3.686567132091784970e+03 3.684383602047113527e+03 3.691109479993609057e+03 3.707825541231899479e+03 3.736297667638483745e+03 3.770098833819238735e+03 3.803900000000000091e+03
3.452653061224489761e+02 5.006024573094537686e+02 6.559396084964600959e+02 8.112767596834647748e+02 9.666139108704711589e+02 1.075657114097234398e+03 1.100217582363819929e+03 1.039332069970845168e+03 9.418378175760101385e+02 8.443435651811743128e+02 7.686094384310033547e+02 8.209494092665285052e+02 9.996440484477235486e+02 1.291949229487713637e+03 1.591204664723033602e+03 1.890320807834029665e+03 2.144154234546986572e+03 2.331838079079362160e+03 2.451269929196169414e+03 2.548351478550603133e+03 2.645433027905040035e+03 2.733427613160188230e+03 2.783873306913642864e+03 2.798006574987857675e+03 2.782939566847146580e+03 2.767152269887546026e+03 2.752634315449793576e+03 2.789575097115272001e+03 2.890508134078014791e+03 3.057612411495210381e+03 3.240730362349022016e+03 3.423848313202833651e+03 3.586124009285029388e+03 3.684752890435983772e+03 3.721695512439829599e+03 3.716410787172012533e+03 3.710996168263223808e+03 3.704884849475491592e+03 3.687385105381953053e+03 3.657219453011322912e+03 3.614215535193669893e+03 3.569030362349021289e+03 3.523845189504373593e+03 3.491263772913639968e+03 3.488099930187914651e+03 3.514022032486464013e+03 3.555882340691378431e+03 3.597742648896294213e+03 3.639602957101208176e+03 3.681463265306123049e+03
